quiz_id,created_at,published_at,question,option_1,option_2,option_3,option_4,correct_option_id,correct_answer,explanation,key,level,category,logic_domain,logic_domain_secondary,core_reason,difficulty_tag,message_id,status,audio_text,audio_file_id
logik_071,2026-02-14T10:10:00Z,,"Die Kosten pro Einheit sind zu hoch, ___ wir prüfen alternative Lieferanten.",oder,aber,trotzdem,daher,3,daher,Aus der Lage ergibt sich eine konsistente Reaktion.,b1_d2_daher_die_kosten_pro_einheit_sind_zu_hoch__071,B1,Situationslogik,2,6,Aus der Lage ergibt sich eine konsistente Reaktion.,B1-logic,,ready,,
logik_072,2026-02-14T10:11:00Z,,Die Kundin hat präzises Feedback gegeben. ___ wir passen den Entwurf gezielt an.,aber,trotzdem,somit,oder,2,somit,Aus der Lage ergibt sich eine konsistente Reaktion.,b1_d2_somit_die_kundin_hat_praezises_feedback_ge_072,B1,Situationslogik,2,6,Aus der Lage ergibt sich eine konsistente Reaktion.,B1-logic,,ready,,
logik_073,2026-02-14T10:12:00Z,,"Die Datenlage ist unvollständig, ___ wir verschieben die finale Entscheidung.",oder,trotzdem,daher,aber,2,daher,Aus der Lage ergibt sich eine konsistente Reaktion.,b1_d2_daher_die_datenlage_ist_unvollstaendig_wir_073,B1,Situationslogik,2,6,Aus der Lage ergibt sich eine konsistente Reaktion.,B1-logic,,ready,,
logik_074,2026-02-14T10:13:00Z,,Das System war über Nacht offline. ___ wir informieren alle Nutzer aktiv.,oder,somit,trotzdem,aber,1,somit,Aus der Lage ergibt sich eine konsistente Reaktion.,b1_d2_somit_das_system_war_ueber_nacht_offline_w_074,B1,Situationslogik,2,6,Aus der Lage ergibt sich eine konsistente Reaktion.,B1-logic,,ready,,
logik_075,2026-02-14T10:14:00Z,,Mehrere Teammitglieder sind krank. ___ wir priorisieren die wichtigsten Aufgaben.,trotzdem,daher,aber,oder,1,daher,Aus der Lage ergibt sich eine konsistente Reaktion.,b1_d2_daher_mehrere_teammitglieder_sind_krank_wi_075,B1,Situationslogik,2,6,Aus der Lage ergibt sich eine konsistente Reaktion.,B1-logic,,ready,,
logik_076,2026-02-14T10:15:00Z,,"Die Nachfrage ist deutlich gestiegen, ___ das Unternehmen erhöht die Produktion.",oder,trotzdem,aber,somit,3,somit,Aus der Lage ergibt sich eine konsistente Reaktion.,b1_d2_somit_die_nachfrage_ist_deutlich_gestiegen_076,B1,Situationslogik,2,6,Aus der Lage ergibt sich eine konsistente Reaktion.,B1-logic,,ready,,
logik_077,2026-02-14T10:16:00Z,,Die Kosten pro Einheit sind zu hoch. ___ wir prüfen alternative Lieferanten.,aber,trotzdem,oder,daher,3,daher,Aus der Lage ergibt sich eine konsistente Reaktion.,b1_d2_daher_die_kosten_pro_einheit_sind_zu_hoch__077,B1,Situationslogik,2,6,Aus der Lage ergibt sich eine konsistente Reaktion.,B1-logic,,ready,,
logik_078,2026-02-14T10:17:00Z,,"Die Kundin hat präzises Feedback gegeben, ___ wir passen den Entwurf gezielt an.",aber,oder,trotzdem,somit,3,somit,Aus der Lage ergibt sich eine konsistente Reaktion.,b1_d2_somit_die_kundin_hat_praezises_feedback_ge_078,B1,Situationslogik,2,6,Aus der Lage ergibt sich eine konsistente Reaktion.,B1-logic,,ready,,
logik_079,2026-02-14T10:18:00Z,,Die Datenlage ist unvollständig. ___ wir verschieben die finale Entscheidung.,daher,oder,aber,trotzdem,0,daher,Aus der Lage ergibt sich eine konsistente Reaktion.,b1_d2_daher_die_datenlage_ist_unvollstaendig_wir_079,B1,Situationslogik,2,6,Aus der Lage ergibt sich eine konsistente Reaktion.,B1-logic,,ready,,
logik_080,2026-02-14T10:19:00Z,,"Das System war über Nacht offline, ___ wir informieren alle Nutzer aktiv.",oder,somit,trotzdem,aber,1,somit,Aus der Lage ergibt sich eine konsistente Reaktion.,b1_d2_somit_das_system_war_ueber_nacht_offline_w_080,B1,Situationslogik,2,6,Aus der Lage ergibt sich eine konsistente Reaktion.,B1-logic,,ready,,
logik_081,2026-02-14T10:20:00Z,,Ich warte ___ den Bus.,bei,auf,von,mit,1,auf,"Im Deutschen sagt man ""warten auf"".",a1_d3_auf_ich_warte_den_bus_081,A1,Sprachgefühl,3,1,"Im Deutschen sagt man ""warten auf"".",A1-logic,,ready,,
logik_082,2026-02-14T10:21:00Z,,Natürliches Deutsch: Ich denke oft ___ meine Familie.,an,zu,mit,durch,0,an,"Natürlich ist die Verbindung ""denken an"".",a1_d3_an_natuerliches_deutsch_ich_denke_oft_m_082,A1,Sprachgefühl,3,1,"Natürlich ist die Verbindung ""denken an"".",A1-logic,,ready,,
logik_083,2026-02-14T10:22:00Z,,Ich spreche heute ___ meiner Lehrerin.,mit,gegen,an,über,0,mit,"Man spricht ""mit"" einer Person.",a1_d3_mit_ich_spreche_heute_meiner_lehrerin_083,A1,Sprachgefühl,3,1,"Man spricht ""mit"" einer Person.",A1-logic,,ready,,
logik_084,2026-02-14T10:23:00Z,,Natürliches Deutsch: Wir freuen uns ___ das Wochenende.,mit,von,auf,über,2,auf,"Bei Zukunftserwartung heißt es ""sich freuen auf"".",a1_d3_auf_natuerliches_deutsch_wir_freuen_uns__084,A1,Sprachgefühl,3,1,"Bei Zukunftserwartung heißt es ""sich freuen auf"".",A1-logic,,ready,,
logik_085,2026-02-14T10:24:00Z,,Das Kind hat Angst ___ dem Hund.,zu,mit,vor,an,2,vor,"Die feste Verbindung ist ""Angst vor"".",a1_d3_vor_das_kind_hat_angst_dem_hund_085,A1,Sprachgefühl,3,1,"Die feste Verbindung ist ""Angst vor"".",A1-logic,,ready,,
logik_086,2026-02-14T10:25:00Z,,Natürliches Deutsch: Sie interessiert sich ___ Musik.,zu,bei,für,mit,2,für,"Man sagt ""sich interessieren für"".",a1_d3_fuer_natuerliches_deutsch_sie_interessier_086,A1,Sprachgefühl,3,1,"Man sagt ""sich interessieren für"".",A1-logic,,ready,,
logik_087,2026-02-14T10:26:00Z,,Was passt logisch? Ich warte ___ den Bus.,mit,auf,bei,von,1,auf,"Im Deutschen sagt man ""warten auf"".",a1_d3_auf_was_passt_logisch_ich_warte_den_bus_087,A1,Sprachgefühl,3,1,"Im Deutschen sagt man ""warten auf"".",A1-logic,,ready,,
logik_088,2026-02-14T10:27:00Z,,Was klingt natürlich? Ich denke oft ___ meine Familie.,mit,durch,zu,an,3,an,"Natürlich ist die Verbindung ""denken an"".",a1_d3_an_was_klingt_natuerlich_ich_denke_oft__088,A1,Sprachgefühl,3,1,"Natürlich ist die Verbindung ""denken an"".",A1-logic,,ready,,
logik_089,2026-02-14T10:28:00Z,,Was passt logisch? Ich spreche heute ___ meiner Lehrerin.,gegen,über,mit,an,2,mit,"Man spricht ""mit"" einer Person.",a1_d3_mit_was_passt_logisch_ich_spreche_heute__089,A1,Sprachgefühl,3,1,"Man spricht ""mit"" einer Person.",A1-logic,,ready,,
logik_090,2026-02-14T10:29:00Z,,Was klingt natürlich? Wir freuen uns ___ das Wochenende.,mit,auf,von,über,1,auf,"Bei Zukunftserwartung heißt es ""sich freuen auf"".",a1_d3_auf_was_klingt_natuerlich_wir_freuen_uns_090,A1,Sprachgefühl,3,1,"Bei Zukunftserwartung heißt es ""sich freuen auf"".",A1-logic,,ready,,
logik_091,2026-02-14T10:30:00Z,,Was passt logisch? Das Kind hat Angst ___ dem Hund.,zu,vor,mit,an,1,vor,"Die feste Verbindung ist ""Angst vor"".",a1_d3_vor_was_passt_logisch_das_kind_hat_angst_091,A1,Sprachgefühl,3,1,"Die feste Verbindung ist ""Angst vor"".",A1-logic,,ready,,
logik_092,2026-02-14T10:31:00Z,,Was klingt natürlich? Sie interessiert sich ___ Musik.,bei,mit,zu,für,3,für,"Man sagt ""sich interessieren für"".",a1_d3_fuer_was_klingt_natuerlich_sie_interessie_092,A1,Sprachgefühl,3,1,"Man sagt ""sich interessieren für"".",A1-logic,,ready,,
logik_093,2026-02-14T10:32:00Z,,Das Ergebnis hängt stark ___ der Vorbereitung ab.,zu,auf,von,über,2,von,"Die feste Verbindung lautet ""abhängen von"".",a2_d3_von_das_ergebnis_haengt_stark_der_vorber_093,A2,Sprachgefühl,3,1,"Die feste Verbindung lautet ""abhängen von"".",A2-logic,,ready,,
logik_094,2026-02-14T10:33:00Z,,Sprachgefühl prüfen: Morgen nehme ich ___ einem Workshop teil.,an,zu,über,auf,0,an,"Man nimmt ""an"" etwas teil.",a2_d3_an_sprachgefuehl_pruefen_morgen_nehme_i_094,A2,Sprachgefühl,3,1,"Man nimmt ""an"" etwas teil.",A2-logic,,ready,,
logik_095,2026-02-14T10:34:00Z,,Diese Suppe besteht ___ frischem Gemüse.,aus,an,über,mit,0,aus,"Die übliche Verbindung ist ""bestehen aus"".",a2_d3_aus_diese_suppe_besteht_frischem_gemuese_095,A2,Sprachgefühl,3,1,"Die übliche Verbindung ist ""bestehen aus"".",A2-logic,,ready,,
logik_096,2026-02-14T10:35:00Z,,Sprachgefühl prüfen: Kannst du dich bitte ___ den Termin kümmern?,für,um,an,bei,1,um,"Natürlich heißt es ""sich kümmern um"".",a2_d3_um_sprachgefuehl_pruefen_kannst_du_dich_096,A2,Sprachgefühl,3,1,"Natürlich heißt es ""sich kümmern um"".",A2-logic,,ready,,
logik_097,2026-02-14T10:36:00Z,,Sie hat sich ___ ein Praktikum entschieden.,an,von,mit,für,3,für,"Man entscheidet sich ""für"" etwas.",a2_d3_fuer_sie_hat_sich_ein_praktikum_entschied_097,A2,Sprachgefühl,3,1,"Man entscheidet sich ""für"" etwas.",A2-logic,,ready,,
logik_098,2026-02-14T10:37:00Z,,Sprachgefühl prüfen: Ich erinnere mich noch gut ___ unseren ersten Tag.,mit,zu,über,an,3,an,"Die feste Form ist ""sich erinnern an"".",a2_d3_an_sprachgefuehl_pruefen_ich_erinnere_m_098,A2,Sprachgefühl,3,1,"Die feste Form ist ""sich erinnern an"".",A2-logic,,ready,,
logik_099,2026-02-14T10:38:00Z,,Wir bereiten uns ___ die Prüfung vor.,bei,an,auf,zu,2,auf,"Man bereitet sich ""auf"" etwas vor.",a2_d3_auf_wir_bereiten_uns_die_pruefung_vor_099,A2,Sprachgefühl,3,1,"Man bereitet sich ""auf"" etwas vor.",A2-logic,,ready,,
logik_100,2026-02-14T10:39:00Z,,Sprachgefühl prüfen: Er hat sich ___ die Stelle beworben.,an,für,zu,um,3,um,"Korrekt ist ""sich bewerben um"".",a2_d3_um_sprachgefuehl_pruefen_er_hat_sich_di_100,A2,Sprachgefühl,3,1,"Korrekt ist ""sich bewerben um"".",A2-logic,,ready,,
logik_101,2026-02-14T10:40:00Z,,Was passt logisch? Das Ergebnis hängt stark ___ der Vorbereitung ab.,zu,auf,von,über,2,von,"Die feste Verbindung lautet ""abhängen von"".",a2_d3_von_was_passt_logisch_das_ergebnis_haeng_101,A2,Sprachgefühl,3,1,"Die feste Verbindung lautet ""abhängen von"".",A2-logic,,ready,,
logik_102,2026-02-14T10:41:00Z,,Klingt am natürlichsten: Morgen nehme ich ___ einem Workshop teil.,auf,an,über,zu,1,an,"Man nimmt ""an"" etwas teil.",a2_d3_an_klingt_am_natuerlichsten_morgen_nehm_102,A2,Sprachgefühl,3,1,"Man nimmt ""an"" etwas teil.",A2-logic,,ready,,
logik_103,2026-02-14T10:42:00Z,,Was passt logisch? Diese Suppe besteht ___ frischem Gemüse.,mit,aus,an,über,1,aus,"Die übliche Verbindung ist ""bestehen aus"".",a2_d3_aus_was_passt_logisch_diese_suppe_besteh_103,A2,Sprachgefühl,3,1,"Die übliche Verbindung ist ""bestehen aus"".",A2-logic,,ready,,
logik_104,2026-02-14T10:43:00Z,,Klingt am natürlichsten: Kannst du dich bitte ___ den Termin kümmern?,für,um,bei,an,1,um,"Natürlich heißt es ""sich kümmern um"".",a2_d3_um_klingt_am_natuerlichsten_kannst_du_d_104,A2,Sprachgefühl,3,1,"Natürlich heißt es ""sich kümmern um"".",A2-logic,,ready,,
logik_105,2026-02-14T10:44:00Z,,Was passt logisch? Sie hat sich ___ ein Praktikum entschieden.,mit,von,an,für,3,für,"Man entscheidet sich ""für"" etwas.",a2_d3_fuer_was_passt_logisch_sie_hat_sich_ein_p_105,A2,Sprachgefühl,3,1,"Man entscheidet sich ""für"" etwas.",A2-logic,,ready,,
logik_106,2026-02-14T10:45:00Z,,Klingt am natürlichsten: Ich erinnere mich noch gut ___ unseren ersten Tag.,zu,an,mit,über,1,an,"Die feste Form ist ""sich erinnern an"".",a2_d3_an_klingt_am_natuerlichsten_ich_erinner_106,A2,Sprachgefühl,3,1,"Die feste Form ist ""sich erinnern an"".",A2-logic,,ready,,
logik_107,2026-02-14T10:46:00Z,,Was passt logisch? Wir bereiten uns ___ die Prüfung vor.,bei,an,auf,zu,2,auf,"Man bereitet sich ""auf"" etwas vor.",a2_d3_auf_was_passt_logisch_wir_bereiten_uns_d_107,A2,Sprachgefühl,3,1,"Man bereitet sich ""auf"" etwas vor.",A2-logic,,ready,,
logik_108,2026-02-14T10:47:00Z,,Klingt am natürlichsten: Er hat sich ___ die Stelle beworben.,an,um,für,zu,1,um,"Korrekt ist ""sich bewerben um"".",a2_d3_um_klingt_am_natuerlichsten_er_hat_sich_108,A2,Sprachgefühl,3,1,"Korrekt ist ""sich bewerben um"".",A2-logic,,ready,,
logik_109,2026-02-14T10:48:00Z,,Das Start-up verfügt ___ ein starkes Netzwerk.,zu,an,auf,über,3,über,"Üblich ist ""verfügen über"".",b1_d3_ueber_das_start_up_verfuegt_ein_starkes_ne_109,B1,Sprachgefühl,3,1,"Üblich ist ""verfügen über"".",B1-logic,,ready,,
logik_110,2026-02-14T10:49:00Z,,Was klingt natürlich? Die neue Regel führt ___ mehr Transparenz.,an,mit,zu,auf,2,zu,"Man sagt ""führen zu"".",b1_d3_zu_was_klingt_natuerlich_die_neue_regel_110,B1,Sprachgefühl,3,1,"Man sagt ""führen zu"".",B1-logic,,ready,,
logik_111,2026-02-14T10:50:00Z,,Wir legen großen Wert ___ klare Kommunikation.,an,für,auf,mit,2,auf,"Die feste Verbindung ist ""Wert legen auf"".",b1_d3_auf_wir_legen_grossen_wert_klare_kommuni_111,B1,Sprachgefühl,3,1,"Die feste Verbindung ist ""Wert legen auf"".",B1-logic,,ready,,
logik_112,2026-02-14T10:51:00Z,,Was klingt natürlich? Bitte nimm Rücksicht ___ die neuen Kollegen.,auf,bei,mit,für,0,auf,"Natürlich klingt ""Rücksicht nehmen auf"".",b1_d3_auf_was_klingt_natuerlich_bitte_nimm_rue_112,B1,Sprachgefühl,3,1,"Natürlich klingt ""Rücksicht nehmen auf"".",B1-logic,,ready,,
logik_113,2026-02-14T10:52:00Z,,Mehrere Teams profitieren ___ der gemeinsamen Plattform.,zu,von,auf,an,1,von,"Man profitiert ""von"" etwas.",b1_d3_von_mehrere_teams_profitieren_der_gemein_113,B1,Sprachgefühl,3,1,"Man profitiert ""von"" etwas.",B1-logic,,ready,,
logik_114,2026-02-14T10:53:00Z,,Was klingt natürlich? Die Analyse bezieht sich direkt ___ die aktuellen Zahlen.,mit,zu,an,auf,3,auf,"Korrekt ist ""sich beziehen auf"".",b1_d3_auf_was_klingt_natuerlich_die_analyse_be_114,B1,Sprachgefühl,3,1,"Korrekt ist ""sich beziehen auf"".",B1-logic,,ready,,
logik_115,2026-02-14T10:54:00Z,,Was passt logisch? Das Start-up verfügt ___ ein starkes Netzwerk.,auf,zu,an,über,3,über,"Üblich ist ""verfügen über"".",b1_d3_ueber_was_passt_logisch_das_start_up_verfu_115,B1,Sprachgefühl,3,1,"Üblich ist ""verfügen über"".",B1-logic,,ready,,
logik_116,2026-02-14T10:55:00Z,,Was passt logisch? Was klingt natürlich? Die neue Regel führt ___ mehr Transparenz.,an,auf,zu,mit,2,zu,"Man sagt ""führen zu"".",b1_d3_zu_was_passt_logisch_was_klingt_natuerl_116,B1,Sprachgefühl,3,1,"Man sagt ""führen zu"".",B1-logic,,ready,,
logik_117,2026-02-14T10:56:00Z,,Was passt logisch? Wir legen großen Wert ___ klare Kommunikation.,an,auf,für,mit,1,auf,"Die feste Verbindung ist ""Wert legen auf"".",b1_d3_auf_was_passt_logisch_wir_legen_grossen__117,B1,Sprachgefühl,3,1,"Die feste Verbindung ist ""Wert legen auf"".",B1-logic,,ready,,
logik_118,2026-02-14T10:57:00Z,,Was passt logisch? Was klingt natürlich? Bitte nimm Rücksicht ___ die neuen Kollegen.,für,bei,auf,mit,2,auf,"Natürlich klingt ""Rücksicht nehmen auf"".",b1_d3_auf_was_passt_logisch_was_klingt_natuerl_118,B1,Sprachgefühl,3,1,"Natürlich klingt ""Rücksicht nehmen auf"".",B1-logic,,ready,,
logik_119,2026-02-14T10:58:00Z,,Was passt logisch? Mehrere Teams profitieren ___ der gemeinsamen Plattform.,an,auf,zu,von,3,von,"Man profitiert ""von"" etwas.",b1_d3_von_was_passt_logisch_mehrere_teams_prof_119,B1,Sprachgefühl,3,1,"Man profitiert ""von"" etwas.",B1-logic,,ready,,
logik_120,2026-02-14T10:59:00Z,,Was passt logisch? Was klingt natürlich? Die Analyse bezieht sich direkt ___ die aktuellen Zahlen.,an,zu,auf,mit,2,auf,"Korrekt ist ""sich beziehen auf"".",b1_d3_auf_was_passt_logisch_was_klingt_natuerl_120,B1,Sprachgefühl,3,1,"Korrekt ist ""sich beziehen auf"".",B1-logic,,ready,,
logik_121,2026-02-14T11:00:00Z,,Im Restaurant liegt die Rechnung auf dem Tisch. Was ist jetzt logisch? ___.,wir kochen,wir zahlen,wir tanzen,wir schlafen,1,wir zahlen,Im Alltag passt nur eine realistische Handlung in den Kontext.,a1_d4_wir_zahlen_im_restaurant_liegt_die_rechnung_auf_121,A1,Alltagslogik,4,2,Im Alltag passt nur eine realistische Handlung in den Kontext.,A1-logic,,ready,,
logik_122,2026-02-14T11:01:00Z,,Morgen müssen wir um sechs Uhr los. Nächster Schritt: ___.,ich stelle den Wecker,ich putze die Fenster,ich male ein Bild,ich repariere das Fahrrad,0,ich stelle den Wecker,Im Alltag passt nur eine realistische Handlung in den Kontext.,a1_d4_ich_stelle_den_wecker_morgen_muessen_wir_um_sechs_uhr_los__122,A1,Alltagslogik,4,2,Im Alltag passt nur eine realistische Handlung in den Kontext.,A1-logic,,ready,,
logik_123,2026-02-14T11:02:00Z,,Der Akku vom Handy ist fast leer. Was ist jetzt logisch? ___.,ich gieße die Blumen,ich lade das Handy,ich decke den Tisch,ich öffne das Fenster,1,ich lade das Handy,Im Alltag passt nur eine realistische Handlung in den Kontext.,a1_d4_ich_lade_das_handy_der_akku_vom_handy_ist_fast_leer_was_123,A1,Alltagslogik,4,2,Im Alltag passt nur eine realistische Handlung in den Kontext.,A1-logic,,ready,,
logik_124,2026-02-14T11:03:00Z,,Draußen ist es dunkel und wir gehen schlafen. Nächster Schritt: ___.,ich mache Musik laut,ich fahre zur Arbeit,ich mache das Licht aus,ich kaufe Brot,2,ich mache das Licht aus,Im Alltag passt nur eine realistische Handlung in den Kontext.,a1_d4_ich_mache_das_licht_aus_draussen_ist_es_dunkel_und_wir_gehen_124,A1,Alltagslogik,4,2,Im Alltag passt nur eine realistische Handlung in den Kontext.,A1-logic,,ready,,
logik_125,2026-02-14T11:04:00Z,,Die Mülltonne ist voll. Was ist jetzt logisch? ___.,ich schaue einen Film,ich schreibe einen Aufsatz,ich bringe den Müll raus,ich übe Klavier,2,ich bringe den Müll raus,Im Alltag passt nur eine realistische Handlung in den Kontext.,a1_d4_ich_bringe_den_muell_raus_die_muelltonne_ist_voll_was_ist_jetz_125,A1,Alltagslogik,4,2,Im Alltag passt nur eine realistische Handlung in den Kontext.,A1-logic,,ready,,
logik_126,2026-02-14T11:05:00Z,,Heute Abend kommen Gäste. Nächster Schritt: ___.,wir drucken ein Formular,wir schließen das Konto,wir decken den Tisch,wir wechseln den Reifen,2,wir decken den Tisch,Im Alltag passt nur eine realistische Handlung in den Kontext.,a1_d4_wir_decken_den_tisch_heute_abend_kommen_gaeste_naechster__126,A1,Alltagslogik,4,2,Im Alltag passt nur eine realistische Handlung in den Kontext.,A1-logic,,ready,,
logik_127,2026-02-14T11:06:00Z,,Was passt logisch? Im Restaurant liegt die Rechnung auf dem Tisch. Was ist jetzt logisch? ___.,wir tanzen,wir zahlen,wir schlafen,wir kochen,1,wir zahlen,Im Alltag passt nur eine realistische Handlung in den Kontext.,a1_d4_wir_zahlen_was_passt_logisch_im_restaurant_lieg_127,A1,Alltagslogik,4,2,Im Alltag passt nur eine realistische Handlung in den Kontext.,A1-logic,,ready,,
logik_128,2026-02-14T11:07:00Z,,Was passt logisch? Morgen müssen wir um sechs Uhr los. Nächster Schritt: ___.,ich putze die Fenster,ich male ein Bild,ich stelle den Wecker,ich repariere das Fahrrad,2,ich stelle den Wecker,Im Alltag passt nur eine realistische Handlung in den Kontext.,a1_d4_ich_stelle_den_wecker_was_passt_logisch_morgen_muessen_wir_128,A1,Alltagslogik,4,2,Im Alltag passt nur eine realistische Handlung in den Kontext.,A1-logic,,ready,,
logik_129,2026-02-14T11:08:00Z,,Was passt logisch? Der Akku vom Handy ist fast leer. Was ist jetzt logisch? ___.,ich lade das Handy,ich decke den Tisch,ich gieße die Blumen,ich öffne das Fenster,0,ich lade das Handy,Im Alltag passt nur eine realistische Handlung in den Kontext.,a1_d4_ich_lade_das_handy_was_passt_logisch_der_akku_vom_handy_129,A1,Alltagslogik,4,2,Im Alltag passt nur eine realistische Handlung in den Kontext.,A1-logic,,ready,,
logik_130,2026-02-14T11:09:00Z,,Was passt logisch? Draußen ist es dunkel und wir gehen schlafen. Nächster Schritt: ___.,ich fahre zur Arbeit,ich kaufe Brot,ich mache Musik laut,ich mache das Licht aus,3,ich mache das Licht aus,Im Alltag passt nur eine realistische Handlung in den Kontext.,a1_d4_ich_mache_das_licht_aus_was_passt_logisch_draussen_ist_es_du_130,A1,Alltagslogik,4,2,Im Alltag passt nur eine realistische Handlung in den Kontext.,A1-logic,,ready,,
logik_131,2026-02-14T11:10:00Z,,Was passt logisch? Die Mülltonne ist voll. Was ist jetzt logisch? ___.,ich bringe den Müll raus,ich schreibe einen Aufsatz,ich schaue einen Film,ich übe Klavier,0,ich bringe den Müll raus,Im Alltag passt nur eine realistische Handlung in den Kontext.,a1_d4_ich_bringe_den_muell_raus_was_passt_logisch_die_muelltonne_ist_131,A1,Alltagslogik,4,2,Im Alltag passt nur eine realistische Handlung in den Kontext.,A1-logic,,ready,,
logik_132,2026-02-14T11:11:00Z,,Was passt logisch? Heute Abend kommen Gäste. Nächster Schritt: ___.,wir drucken ein Formular,wir wechseln den Reifen,wir schließen das Konto,wir decken den Tisch,3,wir decken den Tisch,Im Alltag passt nur eine realistische Handlung in den Kontext.,a1_d4_wir_decken_den_tisch_was_passt_logisch_heute_abend_kommen_132,A1,Alltagslogik,4,2,Im Alltag passt nur eine realistische Handlung in den Kontext.,A1-logic,,ready,,
logik_133,2026-02-14T11:12:00Z,,Für den neuen Ausweis liegt das Formular bereit. Was ist jetzt am sinnvollsten? ___.,ich fülle den Antrag aus,ich putze das Auto,ich streiche die Wand,ich backe einen Kuchen,0,ich fülle den Antrag aus,Die Situation im Alltag bestimmt die passende konkrete Aktion.,a2_d4_ich_fuelle_den_antrag_aus_fuer_den_neuen_ausweis_liegt_das_for_133,A2,Alltagslogik,4,2,Die Situation im Alltag bestimmt die passende konkrete Aktion.,A2-logic,,ready,,
logik_134,2026-02-14T11:13:00Z,,Die Apotheke hat mein Rezept bestätigt. Logischer Schritt: ___.,ich miete ein Auto,ich kündige den Vertrag,ich schreibe eine Rechnung,ich löse das Rezept ein,3,ich löse das Rezept ein,Die Situation im Alltag bestimmt die passende konkrete Aktion.,a2_d4_ich_loese_das_rezept_ein_die_apotheke_hat_mein_rezept_bestaet_134,A2,Alltagslogik,4,2,Die Situation im Alltag bestimmt die passende konkrete Aktion.,A2-logic,,ready,,
logik_135,2026-02-14T11:14:00Z,,Am Bahnhof ist die Fahrkarte noch nicht gültig. Was ist jetzt am sinnvollsten? ___.,ich entwerte das Ticket,ich poliere die Schuhe,ich repariere den Laptop,ich installiere eine App,0,ich entwerte das Ticket,Die Situation im Alltag bestimmt die passende konkrete Aktion.,a2_d4_ich_entwerte_das_ticket_am_bahnhof_ist_die_fahrkarte_noch_ni_135,A2,Alltagslogik,4,2,Die Situation im Alltag bestimmt die passende konkrete Aktion.,A2-logic,,ready,,
logik_136,2026-02-14T11:15:00Z,,Ich habe das Passwort vergessen. Logischer Schritt: ___.,ich buche ein Hotel,ich setze das Passwort zurück,ich sortiere Besteck,ich male die Tür,1,ich setze das Passwort zurück,Die Situation im Alltag bestimmt die passende konkrete Aktion.,a2_d4_ich_setze_das_passwort_zurueck_ich_habe_das_passwort_vergessen_logi_136,A2,Alltagslogik,4,2,Die Situation im Alltag bestimmt die passende konkrete Aktion.,A2-logic,,ready,,
logik_137,2026-02-14T11:16:00Z,,Die Frist endet morgen. Was ist jetzt am sinnvollsten? ___.,ich spiele Karten,ich reiche die Unterlagen heute ein,ich lerne Italienisch,ich wasche Vorhänge,1,ich reiche die Unterlagen heute ein,Die Situation im Alltag bestimmt die passende konkrete Aktion.,a2_d4_ich_reiche_die_unterlagen_heute_ein_die_frist_endet_morgen_was_ist_jetzt_137,A2,Alltagslogik,4,2,Die Situation im Alltag bestimmt die passende konkrete Aktion.,A2-logic,,ready,,
logik_138,2026-02-14T11:17:00Z,,Ein Paket wartet in der Filiale. Logischer Schritt: ___.,ich gründe einen Verein,ich fülle den Tank,ich hole das Paket ab,ich nähe einen Knopf,2,ich hole das Paket ab,Die Situation im Alltag bestimmt die passende konkrete Aktion.,a2_d4_ich_hole_das_paket_ab_ein_paket_wartet_in_der_filiale_logi_138,A2,Alltagslogik,4,2,Die Situation im Alltag bestimmt die passende konkrete Aktion.,A2-logic,,ready,,
logik_139,2026-02-14T11:18:00Z,,Der Router reagiert seit einer Stunde nicht. Was ist jetzt am sinnvollsten? ___.,ich koche Suppe,ich lade den Staubsauger,ich drucke Fotos,ich starte den Router neu,3,ich starte den Router neu,Die Situation im Alltag bestimmt die passende konkrete Aktion.,a2_d4_ich_starte_den_router_neu_der_router_reagiert_seit_einer_stund_139,A2,Alltagslogik,4,2,Die Situation im Alltag bestimmt die passende konkrete Aktion.,A2-logic,,ready,,
logik_140,2026-02-14T11:19:00Z,,Im Online-Portal fehlen noch Dokumente. Logischer Schritt: ___.,ich bringe den Müll raus,ich lade die Dateien hoch,ich putze die Küche,ich kaufe Blumen,1,ich lade die Dateien hoch,Die Situation im Alltag bestimmt die passende konkrete Aktion.,a2_d4_ich_lade_die_dateien_hoch_im_online_portal_fehlen_noch_dokumen_140,A2,Alltagslogik,4,2,Die Situation im Alltag bestimmt die passende konkrete Aktion.,A2-logic,,ready,,
logik_141,2026-02-14T11:20:00Z,,Was passt logisch? Für den neuen Ausweis liegt das Formular bereit. Was ist jetzt am sinnvollsten? ___.,ich fülle den Antrag aus,ich backe einen Kuchen,ich putze das Auto,ich streiche die Wand,0,ich fülle den Antrag aus,Die Situation im Alltag bestimmt die passende konkrete Aktion.,a2_d4_ich_fuelle_den_antrag_aus_was_passt_logisch_fuer_den_neuen_aus_141,A2,Alltagslogik,4,2,Die Situation im Alltag bestimmt die passende konkrete Aktion.,A2-logic,,ready,,
logik_142,2026-02-14T11:21:00Z,,Was passt logisch? Die Apotheke hat mein Rezept bestätigt. Logischer Schritt: ___.,ich schreibe eine Rechnung,ich kündige den Vertrag,ich miete ein Auto,ich löse das Rezept ein,3,ich löse das Rezept ein,Die Situation im Alltag bestimmt die passende konkrete Aktion.,a2_d4_ich_loese_das_rezept_ein_was_passt_logisch_die_apotheke_hat_m_142,A2,Alltagslogik,4,2,Die Situation im Alltag bestimmt die passende konkrete Aktion.,A2-logic,,ready,,
