quiz_id,created_at,published_at,question,option_1,option_2,option_3,option_4,correct_option_id,correct_answer,explanation,key,level,category,logic_domain,logic_domain_secondary,core_reason,difficulty_tag,message_id,status,audio_text,audio_file_id
logik_s2_067,2026-03-01T09:06:00Z,,"Der Prototyp wurde positiv bewertet, ___ wir planen den nächsten Testzyklus.",somit,dennoch,aber,oder,0,somit,Die Wahl folgt aus der Lageeinschätzung.,s2_b1_d2_somit_der_prototyp_wurde_positiv_bewertet_wir_pl_067,B1,Situationslogik,2,6,Die Wahl folgt aus der Lageeinschätzung.,B1-logic-s2,,ready,,
logik_s2_068,2026-03-01T09:07:00Z,,Der Prototyp wurde positiv bewertet. ___ wir planen den nächsten Testzyklus.,somit,oder,aber,dennoch,0,somit,Die Wahl folgt aus der Lageeinschätzung.,s2_b1_d2_somit_der_prototyp_wurde_positiv_bewertet_wir_pl_068,B1,Situationslogik,2,6,Die Wahl folgt aus der Lageeinschätzung.,B1-logic-s2,,ready,,
logik_s2_069,2026-03-01T09:08:00Z,,"Ein Lieferant hat kurzfristig abgesagt, ___ wir aktivieren eine Alternative.",aber,daher,dennoch,oder,1,daher,Die Wahl folgt aus der Lageeinschätzung.,s2_b1_d2_daher_ein_lieferant_hat_kurzfristig_abgesagt_wir_069,B1,Situationslogik,2,6,Die Wahl folgt aus der Lageeinschätzung.,B1-logic-s2,,ready,,
logik_s2_070,2026-03-01T09:09:00Z,,Ein Lieferant hat kurzfristig abgesagt. ___ wir aktivieren eine Alternative.,dennoch,aber,oder,daher,3,daher,Die Wahl folgt aus der Lageeinschätzung.,s2_b1_d2_daher_ein_lieferant_hat_kurzfristig_abgesagt_wir_070,B1,Situationslogik,2,6,Die Wahl folgt aus der Lageeinschätzung.,B1-logic-s2,,ready,,
logik_s2_071,2026-03-01T09:10:00Z,,"Die Datenlage ist jetzt belastbar, ___ wir treffen eine finale Entscheidung.",somit,aber,dennoch,oder,0,somit,Die Wahl folgt aus der Lageeinschätzung.,s2_b1_d2_somit_die_datenlage_ist_jetzt_belastbar_wir_tref_071,B1,Situationslogik,2,6,Die Wahl folgt aus der Lageeinschätzung.,B1-logic-s2,,ready,,
logik_s2_072,2026-03-01T09:11:00Z,,Die Datenlage ist jetzt belastbar. ___ wir treffen eine finale Entscheidung.,dennoch,somit,aber,oder,1,somit,Die Wahl folgt aus der Lageeinschätzung.,s2_b1_d2_somit_die_datenlage_ist_jetzt_belastbar_wir_tref_072,B1,Situationslogik,2,6,Die Wahl folgt aus der Lageeinschätzung.,B1-logic-s2,,ready,,
logik_s2_073,2026-03-01T09:12:00Z,,"Die Kosten überschreiten den Rahmen, ___ wir verhandeln den Leistungsumfang neu.",oder,dennoch,daher,aber,2,daher,Die Wahl folgt aus der Lageeinschätzung.,s2_b1_d2_daher_die_kosten_ueberschreiten_den_rahmen_wir_v_073,B1,Situationslogik,2,6,Die Wahl folgt aus der Lageeinschätzung.,B1-logic-s2,,ready,,
logik_s2_074,2026-03-01T09:13:00Z,,Die Kosten überschreiten den Rahmen. ___ wir verhandeln den Leistungsumfang neu.,daher,oder,aber,dennoch,0,daher,Die Wahl folgt aus der Lageeinschätzung.,s2_b1_d2_daher_die_kosten_ueberschreiten_den_rahmen_wir_v_074,B1,Situationslogik,2,6,Die Wahl folgt aus der Lageeinschätzung.,B1-logic-s2,,ready,,
logik_s2_075,2026-03-01T09:14:00Z,,"Das Feedback war einheitlich negativ, ___ wir überarbeiten den Ansatz grundlegend.",aber,somit,dennoch,oder,1,somit,Die Wahl folgt aus der Lageeinschätzung.,s2_b1_d2_somit_das_feedback_war_einheitlich_negativ_wir_u_075,B1,Situationslogik,2,6,Die Wahl folgt aus der Lageeinschätzung.,B1-logic-s2,,ready,,
logik_s2_076,2026-03-01T09:15:00Z,,Das Feedback war einheitlich negativ. ___ wir überarbeiten den Ansatz grundlegend.,somit,aber,oder,dennoch,0,somit,Die Wahl folgt aus der Lageeinschätzung.,s2_b1_d2_somit_das_feedback_war_einheitlich_negativ_wir_u_076,B1,Situationslogik,2,6,Die Wahl folgt aus der Lageeinschätzung.,B1-logic-s2,,ready,,
logik_s2_077,2026-03-01T09:16:00Z,,"Der Termin ist strategisch wichtig, ___ wir bereiten die Kernbotschaften detailliert vor.",oder,daher,dennoch,aber,1,daher,Die Wahl folgt aus der Lageeinschätzung.,s2_b1_d2_daher_der_termin_ist_strategisch_wichtig_wir_ber_077,B1,Situationslogik,2,6,Die Wahl folgt aus der Lageeinschätzung.,B1-logic-s2,,ready,,
logik_s2_078,2026-03-01T09:17:00Z,,Der Termin ist strategisch wichtig. ___ wir bereiten die Kernbotschaften detailliert vor.,oder,daher,dennoch,aber,1,daher,Die Wahl folgt aus der Lageeinschätzung.,s2_b1_d2_daher_der_termin_ist_strategisch_wichtig_wir_ber_078,B1,Situationslogik,2,6,Die Wahl folgt aus der Lageeinschätzung.,B1-logic-s2,,ready,,
logik_s2_079,2026-03-01T09:18:00Z,,"Die Pilotphase lief stabil, ___ wir skalieren schrittweise.",somit,dennoch,aber,oder,0,somit,Die Wahl folgt aus der Lageeinschätzung.,s2_b1_d2_somit_die_pilotphase_lief_stabil_wir_skalieren_s_079,B1,Situationslogik,2,6,Die Wahl folgt aus der Lageeinschätzung.,B1-logic-s2,,ready,,
logik_s2_080,2026-03-01T09:19:00Z,,Die Pilotphase lief stabil. ___ wir skalieren schrittweise.,somit,aber,oder,dennoch,0,somit,Die Wahl folgt aus der Lageeinschätzung.,s2_b1_d2_somit_die_pilotphase_lief_stabil_wir_skalieren_s_080,B1,Situationslogik,2,6,Die Wahl folgt aus der Lageeinschätzung.,B1-logic-s2,,ready,,
logik_s2_081,2026-03-01T09:20:00Z,,Sprachgefühl: Sie bittet ___ eine kurze Rückmeldung.,um,bei,zu,an,0,um,Natürlich heißt es „bitten um“.,s2_a2_d3_um_sprachgefuehl_sie_bittet_eine_kurze_rueckm_081,A2,Sprachgefühl,3,1,Natürlich heißt es „bitten um“.,A2-logic-s2,,ready,,
logik_s2_082,2026-03-01T09:21:00Z,,Was klingt natürlich? Sie bittet ___ eine kurze Rückmeldung.,bei,an,um,zu,2,um,Natürlich heißt es „bitten um“.,s2_a2_d3_um_was_klingt_natuerlich_sie_bittet_eine_kurz_082,A2,Sprachgefühl,3,1,Natürlich heißt es „bitten um“.,A2-logic-s2,,ready,,
logik_s2_083,2026-03-01T09:22:00Z,,Sprachgefühl: Wir warten schon lange ___ eine Antwort.,bei,auf,zu,mit,1,auf,Kollokation: „warten auf“.,s2_a2_d3_auf_sprachgefuehl_wir_warten_schon_lange_eine__083,A2,Sprachgefühl,3,1,Kollokation: „warten auf“.,A2-logic-s2,,ready,,
logik_s2_084,2026-03-01T09:23:00Z,,Was klingt natürlich? Wir warten schon lange ___ eine Antwort.,mit,zu,auf,bei,2,auf,Kollokation: „warten auf“.,s2_a2_d3_auf_was_klingt_natuerlich_wir_warten_schon_lan_084,A2,Sprachgefühl,3,1,Kollokation: „warten auf“.,A2-logic-s2,,ready,,
logik_s2_085,2026-03-01T09:24:00Z,,Sprachgefühl: Er entschuldigt sich ___ den Fehler.,über,mit,an,für,3,für,Üblich: „sich entschuldigen für“.,s2_a2_d3_fuer_sprachgefuehl_er_entschuldigt_sich_den_feh_085,A2,Sprachgefühl,3,1,Üblich: „sich entschuldigen für“.,A2-logic-s2,,ready,,
logik_s2_086,2026-03-01T09:25:00Z,,Was klingt natürlich? Er entschuldigt sich ___ den Fehler.,über,an,mit,für,3,für,Üblich: „sich entschuldigen für“.,s2_a2_d3_fuer_was_klingt_natuerlich_er_entschuldigt_sich_086,A2,Sprachgefühl,3,1,Üblich: „sich entschuldigen für“.,A2-logic-s2,,ready,,
logik_s2_087,2026-03-01T09:26:00Z,,Sprachgefühl: Ich beschäftige mich gerade ___ dem Thema Datenschutz.,auf,zu,mit,von,2,mit,Natürlich: „sich beschäftigen mit“.,s2_a2_d3_mit_sprachgefuehl_ich_beschaeftige_mich_gerade_087,A2,Sprachgefühl,3,1,Natürlich: „sich beschäftigen mit“.,A2-logic-s2,,ready,,
logik_s2_088,2026-03-01T09:27:00Z,,Was klingt natürlich? Ich beschäftige mich gerade ___ dem Thema Datenschutz.,zu,auf,mit,von,2,mit,Natürlich: „sich beschäftigen mit“.,s2_a2_d3_mit_was_klingt_natuerlich_ich_beschaeftige_mic_088,A2,Sprachgefühl,3,1,Natürlich: „sich beschäftigen mit“.,A2-logic-s2,,ready,,
logik_s2_089,2026-03-01T09:28:00Z,,Sprachgefühl: Wir diskutieren heute ___ den neuen Plan.,zu,an,mit,über,3,über,Man diskutiert „über“ ein Thema.,s2_a2_d3_ueber_sprachgefuehl_wir_diskutieren_heute_den_ne_089,A2,Sprachgefühl,3,1,Man diskutiert „über“ ein Thema.,A2-logic-s2,,ready,,
logik_s2_090,2026-03-01T09:29:00Z,,Was klingt natürlich? Wir diskutieren heute ___ den neuen Plan.,mit,an,über,zu,2,über,Man diskutiert „über“ ein Thema.,s2_a2_d3_ueber_was_klingt_natuerlich_wir_diskutieren_heut_090,A2,Sprachgefühl,3,1,Man diskutiert „über“ ein Thema.,A2-logic-s2,,ready,,
logik_s2_091,2026-03-01T09:30:00Z,,Sprachgefühl: Sie achtet sehr ___ klare Formulierungen.,auf,an,über,von,0,auf,Korrekt ist „achten auf“.,s2_a2_d3_auf_sprachgefuehl_sie_achtet_sehr_klare_formul_091,A2,Sprachgefühl,3,1,Korrekt ist „achten auf“.,A2-logic-s2,,ready,,
logik_s2_092,2026-03-01T09:31:00Z,,Was klingt natürlich? Sie achtet sehr ___ klare Formulierungen.,an,über,von,auf,3,auf,Korrekt ist „achten auf“.,s2_a2_d3_auf_was_klingt_natuerlich_sie_achtet_sehr_klar_092,A2,Sprachgefühl,3,1,Korrekt ist „achten auf“.,A2-logic-s2,,ready,,
logik_s2_093,2026-03-01T09:32:00Z,,Sprachgefühl: Ich bin zufrieden ___ dem Ergebnis.,an,über,mit,zu,2,mit,Feste Verbindung: „zufrieden mit“.,s2_a2_d3_mit_sprachgefuehl_ich_bin_zufrieden_dem_ergebn_093,A2,Sprachgefühl,3,1,Feste Verbindung: „zufrieden mit“.,A2-logic-s2,,ready,,
logik_s2_094,2026-03-01T09:33:00Z,,Was klingt natürlich? Ich bin zufrieden ___ dem Ergebnis.,mit,über,an,zu,0,mit,Feste Verbindung: „zufrieden mit“.,s2_a2_d3_mit_was_klingt_natuerlich_ich_bin_zufrieden_de_094,A2,Sprachgefühl,3,1,Feste Verbindung: „zufrieden mit“.,A2-logic-s2,,ready,,
logik_s2_095,2026-03-01T09:34:00Z,,Sprachgefühl: Er zweifelt noch ___ der Entscheidung.,auf,zu,mit,an,3,an,Natürliches Deutsch: „zweifeln an“.,s2_a2_d3_an_sprachgefuehl_er_zweifelt_noch_der_entsche_095,A2,Sprachgefühl,3,1,Natürliches Deutsch: „zweifeln an“.,A2-logic-s2,,ready,,
logik_s2_096,2026-03-01T09:35:00Z,,Was klingt natürlich? Er zweifelt noch ___ der Entscheidung.,auf,an,zu,mit,1,an,Natürliches Deutsch: „zweifeln an“.,s2_a2_d3_an_was_klingt_natuerlich_er_zweifelt_noch_der_096,A2,Sprachgefühl,3,1,Natürliches Deutsch: „zweifeln an“.,A2-logic-s2,,ready,,
logik_s2_097,2026-03-01T09:36:00Z,,Sprachgefühl: Wir kümmern uns morgen ___ die Anmeldung.,über,zu,an,um,3,um,Feste Form: „sich kümmern um“.,s2_a2_d3_um_sprachgefuehl_wir_kuemmern_uns_morgen_die__097,A2,Sprachgefühl,3,1,Feste Form: „sich kümmern um“.,A2-logic-s2,,ready,,
logik_s2_098,2026-03-01T09:37:00Z,,Was klingt natürlich? Wir kümmern uns morgen ___ die Anmeldung.,an,über,um,zu,2,um,Feste Form: „sich kümmern um“.,s2_a2_d3_um_was_klingt_natuerlich_wir_kuemmern_uns_mor_098,A2,Sprachgefühl,3,1,Feste Form: „sich kümmern um“.,A2-logic-s2,,ready,,
logik_s2_099,2026-03-01T09:38:00Z,,Sprachgefühl: Sie freut sich sehr ___ die gute Nachricht.,über,zu,auf,mit,0,über,Bei Gegenwart/Vergangenheit: „sich freuen über“.,s2_a2_d3_ueber_sprachgefuehl_sie_freut_sich_sehr_die_gute_099,A2,Sprachgefühl,3,1,Bei Gegenwart/Vergangenheit: „sich freuen über“.,A2-logic-s2,,ready,,
logik_s2_100,2026-03-01T09:39:00Z,,Was klingt natürlich? Sie freut sich sehr ___ die gute Nachricht.,mit,auf,zu,über,3,über,Bei Gegenwart/Vergangenheit: „sich freuen über“.,s2_a2_d3_ueber_was_klingt_natuerlich_sie_freut_sich_sehr__100,A2,Sprachgefühl,3,1,Bei Gegenwart/Vergangenheit: „sich freuen über“.,A2-logic-s2,,ready,,
logik_s2_101,2026-03-01T09:40:00Z,,Idiomatiker Gebrauch: Die Entscheidung hängt stark ___ den Rahmenbedingungen ab.,zu,von,auf,mit,1,von,Feste Verbindung: „abhängen von“.,s2_b1_d3_von_idiomatiker_gebrauch_die_entscheidung_haen_101,B1,Sprachgefühl,3,1,Feste Verbindung: „abhängen von“.,B1-logic-s2,,ready,,
logik_s2_102,2026-03-01T09:41:00Z,,Sprachgefühl B1: Die Entscheidung hängt stark ___ den Rahmenbedingungen ab.,zu,mit,auf,von,3,von,Feste Verbindung: „abhängen von“.,s2_b1_d3_von_sprachgefuehl_b1_die_entscheidung_haengt_s_102,B1,Sprachgefühl,3,1,Feste Verbindung: „abhängen von“.,B1-logic-s2,,ready,,
logik_s2_103,2026-03-01T09:42:00Z,,Idiomatiker Gebrauch: Das Team setzt den Fokus klar ___ Qualität.,auf,an,von,mit,0,auf,Natürlich: „Fokus setzen auf“.,s2_b1_d3_auf_idiomatiker_gebrauch_das_team_setzt_den_fo_103,B1,Sprachgefühl,3,1,Natürlich: „Fokus setzen auf“.,B1-logic-s2,,ready,,
logik_s2_104,2026-03-01T09:43:00Z,,Sprachgefühl B1: Das Team setzt den Fokus klar ___ Qualität.,von,an,auf,mit,2,auf,Natürlich: „Fokus setzen auf“.,s2_b1_d3_auf_sprachgefuehl_b1_das_team_setzt_den_fokus__104,B1,Sprachgefühl,3,1,Natürlich: „Fokus setzen auf“.,B1-logic-s2,,ready,,
logik_s2_105,2026-03-01T09:44:00Z,,Idiomatiker Gebrauch: Mehrere Abteilungen arbeiten eng ___ einem gemeinsamen Ziel.,mit,auf,an,von,2,an,„an einem Ziel arbeiten“ ist idiomatisch.,s2_b1_d3_an_idiomatiker_gebrauch_mehrere_abteilungen_a_105,B1,Sprachgefühl,3,1,„an einem Ziel arbeiten“ ist idiomatisch.,B1-logic-s2,,ready,,
logik_s2_106,2026-03-01T09:45:00Z,,Sprachgefühl B1: Mehrere Abteilungen arbeiten eng ___ einem gemeinsamen Ziel.,auf,an,mit,von,1,an,„an einem Ziel arbeiten“ ist idiomatisch.,s2_b1_d3_an_sprachgefuehl_b1_mehrere_abteilungen_arbei_106,B1,Sprachgefühl,3,1,„an einem Ziel arbeiten“ ist idiomatisch.,B1-logic-s2,,ready,,
logik_s2_107,2026-03-01T09:46:00Z,,Idiomatiker Gebrauch: Der Erfolg basiert langfristig ___ konsequenter Umsetzung.,an,von,auf,mit,2,auf,Kollokation: „basieren auf“.,s2_b1_d3_auf_idiomatiker_gebrauch_der_erfolg_basiert_la_107,B1,Sprachgefühl,3,1,Kollokation: „basieren auf“.,B1-logic-s2,,ready,,
logik_s2_108,2026-03-01T09:47:00Z,,Sprachgefühl B1: Der Erfolg basiert langfristig ___ konsequenter Umsetzung.,von,auf,mit,an,1,auf,Kollokation: „basieren auf“.,s2_b1_d3_auf_sprachgefuehl_b1_der_erfolg_basiert_langfr_108,B1,Sprachgefühl,3,1,Kollokation: „basieren auf“.,B1-logic-s2,,ready,,
logik_s2_109,2026-03-01T09:48:00Z,,Idiomatiker Gebrauch: Die Maßnahme trägt direkt ___ mehr Transparenz bei.,von,an,zu,auf,2,zu,Feste Verbindung: „beitragen zu“.,s2_b1_d3_zu_idiomatiker_gebrauch_die_massnahme_traegt__109,B1,Sprachgefühl,3,1,Feste Verbindung: „beitragen zu“.,B1-logic-s2,,ready,,
logik_s2_110,2026-03-01T09:49:00Z,,Sprachgefühl B1: Die Maßnahme trägt direkt ___ mehr Transparenz bei.,von,auf,zu,an,2,zu,Feste Verbindung: „beitragen zu“.,s2_b1_d3_zu_sprachgefuehl_b1_die_massnahme_traegt_dire_110,B1,Sprachgefühl,3,1,Feste Verbindung: „beitragen zu“.,B1-logic-s2,,ready,,
logik_s2_111,2026-03-01T09:50:00Z,,Idiomatiker Gebrauch: Das Konzept unterscheidet sich deutlich ___ der alten Version.,zu,von,an,auf,1,von,Natürliches Deutsch: „sich unterscheiden von“.,s2_b1_d3_von_idiomatiker_gebrauch_das_konzept_untersche_111,B1,Sprachgefühl,3,1,Natürliches Deutsch: „sich unterscheiden von“.,B1-logic-s2,,ready,,
logik_s2_112,2026-03-01T09:51:00Z,,Sprachgefühl B1: Das Konzept unterscheidet sich deutlich ___ der alten Version.,zu,von,an,auf,1,von,Natürliches Deutsch: „sich unterscheiden von“.,s2_b1_d3_von_sprachgefuehl_b1_das_konzept_unterscheidet_112,B1,Sprachgefühl,3,1,Natürliches Deutsch: „sich unterscheiden von“.,B1-logic-s2,,ready,,
logik_s2_113,2026-03-01T09:52:00Z,,Idiomatiker Gebrauch: Wir orientieren uns bei der Planung ___ realistischen Szenarien.,zu,an,über,auf,1,an,Korrekt: „sich orientieren an“.,s2_b1_d3_an_idiomatiker_gebrauch_wir_orientieren_uns_b_113,B1,Sprachgefühl,3,1,Korrekt: „sich orientieren an“.,B1-logic-s2,,ready,,
logik_s2_114,2026-03-01T09:53:00Z,,Sprachgefühl B1: Wir orientieren uns bei der Planung ___ realistischen Szenarien.,an,über,zu,auf,0,an,Korrekt: „sich orientieren an“.,s2_b1_d3_an_sprachgefuehl_b1_wir_orientieren_uns_bei_d_114,B1,Sprachgefühl,3,1,Korrekt: „sich orientieren an“.,B1-logic-s2,,ready,,
logik_s2_115,2026-03-01T09:54:00Z,,Idiomatiker Gebrauch: Die Strategie zielt langfristig ___ nachhaltiges Wachstum.,auf,mit,zu,an,0,auf,Feste Verbindung: „abzielen auf“.,s2_b1_d3_auf_idiomatiker_gebrauch_die_strategie_zielt_l_115,B1,Sprachgefühl,3,1,Feste Verbindung: „abzielen auf“.,B1-logic-s2,,ready,,
logik_s2_116,2026-03-01T09:55:00Z,,Sprachgefühl B1: Die Strategie zielt langfristig ___ nachhaltiges Wachstum.,auf,mit,zu,an,0,auf,Feste Verbindung: „abzielen auf“.,s2_b1_d3_auf_sprachgefuehl_b1_die_strategie_zielt_langf_116,B1,Sprachgefühl,3,1,Feste Verbindung: „abzielen auf“.,B1-logic-s2,,ready,,
logik_s2_117,2026-03-01T09:56:00Z,,Idiomatiker Gebrauch: Das Ergebnis lässt sich nicht nur ___ Zahlen erklären.,durch,über,zu,an,0,durch,Hier passt „durch“ als Mittel/Grundlage.,s2_b1_d3_durch_idiomatiker_gebrauch_das_ergebnis_laesst_s_117,B1,Sprachgefühl,3,1,Hier passt „durch“ als Mittel/Grundlage.,B1-logic-s2,,ready,,
logik_s2_118,2026-03-01T09:57:00Z,,Sprachgefühl B1: Das Ergebnis lässt sich nicht nur ___ Zahlen erklären.,zu,an,über,durch,3,durch,Hier passt „durch“ als Mittel/Grundlage.,s2_b1_d3_durch_sprachgefuehl_b1_das_ergebnis_laesst_sich__118,B1,Sprachgefühl,3,1,Hier passt „durch“ als Mittel/Grundlage.,B1-logic-s2,,ready,,
logik_s2_119,2026-03-01T09:58:00Z,,Idiomatiker Gebrauch: Wir profitieren im Projekt stark ___ klaren Standards.,von,zu,auf,an,0,von,Kollokation: „profitieren von“.,s2_b1_d3_von_idiomatiker_gebrauch_wir_profitieren_im_pr_119,B1,Sprachgefühl,3,1,Kollokation: „profitieren von“.,B1-logic-s2,,ready,,
logik_s2_120,2026-03-01T09:59:00Z,,Sprachgefühl B1: Wir profitieren im Projekt stark ___ klaren Standards.,auf,an,zu,von,3,von,Kollokation: „profitieren von“.,s2_b1_d3_von_sprachgefuehl_b1_wir_profitieren_im_projek_120,B1,Sprachgefühl,3,1,Kollokation: „profitieren von“.,B1-logic-s2,,ready,,
logik_s2_121,2026-03-01T10:00:00Z,,Der Termin beim Amt ist morgen und die Unterlagen fehlen noch. Was ist jetzt logisch? ___.,ich lackiere einen Stuhl,ich räume den Balkon um,ich schaue eine Serie,ich bereite die Dokumente heute vor,3,ich bereite die Dokumente heute vor,Alltagskontext erfordert eine praktische Handlung.,s2_a2_d4_ich_bereite_die_dokumente_heute_vor_der_termin_beim_amt_ist_morgen_und_die_unt_121,A2,Alltagslogik,4,2,Alltagskontext erfordert eine praktische Handlung.,A2-logic-s2,,ready,,
logik_s2_122,2026-03-01T10:01:00Z,,Der Termin beim Amt ist morgen und die Unterlagen fehlen noch. Nächster realistischer Schritt: ___.,ich lackiere einen Stuhl,ich bereite die Dokumente heute vor,ich räume den Balkon um,ich schaue eine Serie,1,ich bereite die Dokumente heute vor,Alltagskontext erfordert eine praktische Handlung.,s2_a2_d4_ich_bereite_die_dokumente_heute_vor_der_termin_beim_amt_ist_morgen_und_die_unt_122,A2,Alltagslogik,4,2,Alltagskontext erfordert eine praktische Handlung.,A2-logic-s2,,ready,,
logik_s2_123,2026-03-01T10:02:00Z,,"Das Rezept ist eingelöst, aber die Apotheke braucht noch Zeit. Was ist jetzt logisch? ___.",ich lerne Gitarre,ich putze den Keller,ich ändere meine Telefonnummer,ich warte kurz in der Nähe,3,ich warte kurz in der Nähe,Alltagskontext erfordert eine praktische Handlung.,s2_a2_d4_ich_warte_kurz_in_der_naehe_das_rezept_ist_eingeloest_aber_die_apothek_123,A2,Alltagslogik,4,2,Alltagskontext erfordert eine praktische Handlung.,A2-logic-s2,,ready,,
logik_s2_124,2026-03-01T10:03:00Z,,"Das Rezept ist eingelöst, aber die Apotheke braucht noch Zeit. Nächster realistischer Schritt: ___.",ich putze den Keller,ich warte kurz in der Nähe,ich lerne Gitarre,ich ändere meine Telefonnummer,1,ich warte kurz in der Nähe,Alltagskontext erfordert eine praktische Handlung.,s2_a2_d4_ich_warte_kurz_in_der_naehe_das_rezept_ist_eingeloest_aber_die_apothek_124,A2,Alltagslogik,4,2,Alltagskontext erfordert eine praktische Handlung.,A2-logic-s2,,ready,,
logik_s2_125,2026-03-01T10:04:00Z,,Die Bahn-App zeigt Gleisänderung kurz vor Abfahrt. Was ist jetzt logisch? ___.,ich gehe sofort zum neuen Gleis,ich tränke Pflanzen,ich rufe den Zahnarzt an,ich sortiere Fotos,0,ich gehe sofort zum neuen Gleis,Alltagskontext erfordert eine praktische Handlung.,s2_a2_d4_ich_gehe_sofort_zum_neuen_gleis_die_bahn_app_zeigt_gleisaenderung_kurz_vor_125,A2,Alltagslogik,4,2,Alltagskontext erfordert eine praktische Handlung.,A2-logic-s2,,ready,,
logik_s2_126,2026-03-01T10:05:00Z,,Die Bahn-App zeigt Gleisänderung kurz vor Abfahrt. Nächster realistischer Schritt: ___.,ich sortiere Fotos,ich gehe sofort zum neuen Gleis,ich tränke Pflanzen,ich rufe den Zahnarzt an,1,ich gehe sofort zum neuen Gleis,Alltagskontext erfordert eine praktische Handlung.,s2_a2_d4_ich_gehe_sofort_zum_neuen_gleis_die_bahn_app_zeigt_gleisaenderung_kurz_vor_126,A2,Alltagslogik,4,2,Alltagskontext erfordert eine praktische Handlung.,A2-logic-s2,,ready,,
logik_s2_127,2026-03-01T10:06:00Z,,Die Heizung fällt im Winter aus. Was ist jetzt logisch? ___.,ich streiche die Küche,ich drucke Visitenkarten,ich melde die Störung dem Hausservice,ich kaufe ein Fahrrad,2,ich melde die Störung dem Hausservice,Alltagskontext erfordert eine praktische Handlung.,s2_a2_d4_ich_melde_die_stoerung_dem_hausservice_die_heizung_faellt_im_winter_aus_was_ist_j_127,A2,Alltagslogik,4,2,Alltagskontext erfordert eine praktische Handlung.,A2-logic-s2,,ready,,
logik_s2_128,2026-03-01T10:07:00Z,,Die Heizung fällt im Winter aus. Nächster realistischer Schritt: ___.,ich drucke Visitenkarten,ich melde die Störung dem Hausservice,ich kaufe ein Fahrrad,ich streiche die Küche,1,ich melde die Störung dem Hausservice,Alltagskontext erfordert eine praktische Handlung.,s2_a2_d4_ich_melde_die_stoerung_dem_hausservice_die_heizung_faellt_im_winter_aus_naechster_128,A2,Alltagslogik,4,2,Alltagskontext erfordert eine praktische Handlung.,A2-logic-s2,,ready,,
logik_s2_129,2026-03-01T10:08:00Z,,Für den Kurs ist eine Online-Anmeldung erforderlich. Was ist jetzt logisch? ___.,ich tausche Vorhänge,ich registriere mich direkt im Portal,ich bestelle eine Pizza,ich falte Kartons,1,ich registriere mich direkt im Portal,Alltagskontext erfordert eine praktische Handlung.,s2_a2_d4_ich_registriere_mich_direkt_im_portal_fuer_den_kurs_ist_eine_online_anmeldung_er_129,A2,Alltagslogik,4,2,Alltagskontext erfordert eine praktische Handlung.,A2-logic-s2,,ready,,
logik_s2_130,2026-03-01T10:09:00Z,,Für den Kurs ist eine Online-Anmeldung erforderlich. Nächster realistischer Schritt: ___.,ich registriere mich direkt im Portal,ich bestelle eine Pizza,ich tausche Vorhänge,ich falte Kartons,0,ich registriere mich direkt im Portal,Alltagskontext erfordert eine praktische Handlung.,s2_a2_d4_ich_registriere_mich_direkt_im_portal_fuer_den_kurs_ist_eine_online_anmeldung_er_130,A2,Alltagslogik,4,2,Alltagskontext erfordert eine praktische Handlung.,A2-logic-s2,,ready,,
logik_s2_131,2026-03-01T10:10:00Z,,Der Kühlschrank ist leer und Gäste kommen am Abend. Was ist jetzt logisch? ___.,ich erledige jetzt einen Einkauf,ich suche neue Schuhe,ich streiche ein Bild,ich repariere die Uhr,0,ich erledige jetzt einen Einkauf,Alltagskontext erfordert eine praktische Handlung.,s2_a2_d4_ich_erledige_jetzt_einen_einkauf_der_kuehlschrank_ist_leer_und_gaeste_komme_131,A2,Alltagslogik,4,2,Alltagskontext erfordert eine praktische Handlung.,A2-logic-s2,,ready,,
logik_s2_132,2026-03-01T10:11:00Z,,Der Kühlschrank ist leer und Gäste kommen am Abend. Nächster realistischer Schritt: ___.,ich repariere die Uhr,ich suche neue Schuhe,ich erledige jetzt einen Einkauf,ich streiche ein Bild,2,ich erledige jetzt einen Einkauf,Alltagskontext erfordert eine praktische Handlung.,s2_a2_d4_ich_erledige_jetzt_einen_einkauf_der_kuehlschrank_ist_leer_und_gaeste_komme_132,A2,Alltagslogik,4,2,Alltagskontext erfordert eine praktische Handlung.,A2-logic-s2,,ready,,
logik_s2_133,2026-03-01T10:12:00Z,,Der Akku des Diensthandys ist fast leer vor dem Außentermin. Was ist jetzt logisch? ___.,ich hänge Bilder auf,ich backe Brot,ich lerne Vokabeln,ich nehme eine Powerbank mit,3,ich nehme eine Powerbank mit,Alltagskontext erfordert eine praktische Handlung.,s2_a2_d4_ich_nehme_eine_powerbank_mit_der_akku_des_diensthandys_ist_fast_leer_vo_133,A2,Alltagslogik,4,2,Alltagskontext erfordert eine praktische Handlung.,A2-logic-s2,,ready,,
logik_s2_134,2026-03-01T10:13:00Z,,Der Akku des Diensthandys ist fast leer vor dem Außentermin. Nächster realistischer Schritt: ___.,ich backe Brot,ich lerne Vokabeln,ich nehme eine Powerbank mit,ich hänge Bilder auf,2,ich nehme eine Powerbank mit,Alltagskontext erfordert eine praktische Handlung.,s2_a2_d4_ich_nehme_eine_powerbank_mit_der_akku_des_diensthandys_ist_fast_leer_vo_134,A2,Alltagslogik,4,2,Alltagskontext erfordert eine praktische Handlung.,A2-logic-s2,,ready,,
